"","workerid","rt","subjectGender","speakerGender","content","verb","contentNr","trigger_class","response","slide_number_in_experiment","age","language","american","gender","comments","Answer.time_in_minutes"
"3936",140,8419,"M","F","Mary is pregnant","think","1","NonProj",0.94,17,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3937",140,9064,"F","M","Tony had a drink last night","confess","15","C",0.95,18,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3938",140,8177,"M","M","Josie went on vacation to France","suggest","2","C",0.93,19,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3939",140,7909,"M","M","Emily bought a car yesterday","be_right_that","8","C",0.97,20,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3940",140,12216,"M","F","Sophia got a tattoo","annoyed","5","NonProj",0.94,21,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3941",140,6608,"F","M","Danny ate the last cupcake","admit","11","C",0.95,22,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3942",140,6281,"F","F","Jon walks to work","inform_Sam","19","C",0.94,23,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3943",140,11119,"M","F","Zoe calculated the tip","prove","10","C",0.95,24,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3944",140,8031,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.97,25,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3945",140,6880,NA,"M","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.96,26,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3946",140,6808,"F","F","Julian dances salsa","discover","18","NonProj",0.95,27,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3947",140,8264,"M","M","Isabella ate a steak on Sunday","see","7","NonProj",0.94,28,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3948",140,8896,NA,"F","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.94,29,61,"English",0,"Female",".75 is a fair price for the hit.",8.35636666666667
"3949",141,12640,"F","F","Frank got a cat","confirm","12","C",0.76,2,45,"English",0,"Female","It was fun.",5.26843333333333
"3950",141,17415,"F","M","Julian dances salsa","confess","18","C",0.69,3,45,"English",0,"Female","It was fun.",5.26843333333333
"3951",141,12383,"M","F","Olivia sleeps until noon","announce","4","C",0.81,4,45,"English",0,"Female","It was fun.",5.26843333333333
"3952",141,7969,"F","M","Owen shoveled snow last winter","prove","17","C",0.82,5,45,"English",0,"Female","It was fun.",5.26843333333333
"3953",141,7749,"F","M","Josh learned to ride a bike yesterday","think","16","NonProj",0.3,6,45,"English",0,"Female","It was fun.",5.26843333333333
"3954",141,5966,"M","M","Mary is pregnant","pretend","1","NonProj",0.12,7,45,"English",0,"Female","It was fun.",5.26843333333333
"3955",141,7379,"M","F","Emily bought a car yesterday","know","8","NonProj",0.69,8,45,"English",0,"Female","It was fun.",5.26843333333333
"3956",141,6635,"F","F","Charley speaks Spanish","establish","20","NonProj",0.86,9,45,"English",0,"Female","It was fun.",5.26843333333333
"3957",141,8821,NA,"M","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0.02,10,45,"English",0,"Female","It was fun.",5.26843333333333
"3958",141,9629,"M","F","Zoe calculated the tip","say","10","C",0.8,11,45,"English",0,"Female","It was fun.",5.26843333333333
"3959",141,7884,"F","F","Danny ate the last cupcake","reveal","11","NonProj",0.79,12,45,"English",0,"Female","It was fun.",5.26843333333333
"3960",141,7186,NA,"M","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0,13,45,"English",0,"Female","It was fun.",5.26843333333333
"3961",141,7011,"M","M","Josie went on vacation to France","annoyed","2","NonProj",0.23,14,45,"English",0,"Female","It was fun.",5.26843333333333
"3962",141,11097,"M","M","Mia drank 2 cocktails last night","acknowledge","6","C",0.54,15,45,"English",0,"Female","It was fun.",5.26843333333333
"3963",141,7655,"F","F","Jayden rented a car","suggest","14","C",0.01,16,45,"English",0,"Female","It was fun.",5.26843333333333
"3964",141,6477,"M","M","Isabella ate a steak on Sunday","see","7","NonProj",0.66,17,45,"English",0,"Female","It was fun.",5.26843333333333
"3965",141,5033,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0.02,18,45,"English",0,"Female","It was fun.",5.26843333333333
"3966",141,6974,"F","F","Jackson ran 10 miles","admit","13","C",0.66,19,45,"English",0,"Female","It was fun.",5.26843333333333
"3967",141,7446,"F","M","Tony had a drink last night","hear","15","C",0.17,20,45,"English",0,"Female","It was fun.",5.26843333333333
"3968",141,5818,"M","M","Sophia got a tattoo","discover","5","NonProj",0.75,21,45,"English",0,"Female","It was fun.",5.26843333333333
"3969",141,3966,NA,"F","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.15,22,45,"English",0,"Female","It was fun.",5.26843333333333
"3970",141,10973,NA,"M","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.95,23,45,"English",0,"Female","It was fun.",5.26843333333333
"3971",141,9431,"M","F","Emma studied on Saturday morning","be_right_that","3","C",0.88,24,45,"English",0,"Female","It was fun.",5.26843333333333
"3972",141,7280,"F","F","Jon walks to work","demonstrate","19","C",0.35,25,45,"English",0,"Female","It was fun.",5.26843333333333
"3973",141,6129,NA,"M","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.98,26,45,"English",0,"Female","It was fun.",5.26843333333333
"3974",141,9200,"M","M","Grace visited her sister","inform_Sam","9","C",0.72,27,45,"English",0,"Female","It was fun.",5.26843333333333
"3975",141,7654,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.98,28,45,"English",0,"Female","It was fun.",5.26843333333333
"3976",141,13892,NA,"F","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.98,29,45,"English",0,"Female","It was fun.",5.26843333333333
"3977",142,53493,"F","F","Danny ate the last cupcake","annoyed","11","NonProj",0.26,2,42,"English",0,"Female","",6.19555
"3978",142,7266,NA,"M","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0.03,3,42,"English",0,"Female","",6.19555
"3979",142,16083,"M","F","Zoe calculated the tip","establish","10","NonProj",0.71,4,42,"English",0,"Female","",6.19555
"3980",142,5962,NA,"F","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0.03,5,42,"English",0,"Female","",6.19555
"3981",142,8601,"M","F","Emily bought a car yesterday","pretend","8","NonProj",0.01,6,42,"English",0,"Female","",6.19555
"3982",142,11047,"F","F","Jayden rented a car","suggest","14","C",0.04,7,42,"English",0,"Female","",6.19555
"3983",142,4924,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.97,8,42,"English",0,"Female","",6.19555
"3984",142,14678,"F","M","Owen shoveled snow last winter","demonstrate","17","C",0.79,9,42,"English",0,"Female","",6.19555
"3985",142,11479,"M","M","Josie went on vacation to France","say","2","C",0.13,10,42,"English",0,"Female","",6.19555
"3986",142,8890,"M","F","Grace visited her sister","discover","9","NonProj",0.77,11,42,"English",0,"Female","",6.19555
"3987",142,6005,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.99,12,42,"English",0,"Female","",6.19555
"3988",142,5404,NA,"F","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.03,13,42,"English",0,"Female","",6.19555
"3989",142,11336,"M","M","Isabella ate a steak on Sunday","prove","7","C",0.98,14,42,"English",0,"Female","",6.19555
"3990",142,8158,"F","M","Jackson ran 10 miles","inform_Sam","13","C",0.17,15,42,"English",0,"Female","",6.19555
"3991",142,5225,NA,"F","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.99,16,42,"English",0,"Female","",6.19555
"3992",142,13531,"F","F","Frank got a cat","announce","12","C",0.08,17,42,"English",0,"Female","",6.19555
"3993",142,8457,"F","M","Josh learned to ride a bike yesterday","be_right_that","16","C",0.97,18,42,"English",0,"Female","",6.19555
"3994",142,16686,"M","F","Mary is pregnant","reveal","1","NonProj",0.53,19,42,"English",0,"Female","",6.19555
"3995",142,5010,"M","F","Mia drank 2 cocktails last night","think","6","NonProj",0.03,20,42,"English",0,"Female","",6.19555
"3996",142,3949,NA,"M","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.98,21,42,"English",0,"Female","",6.19555
"3997",142,19865,"M","F","Emma studied on Saturday morning","confess","3","C",0.51,22,42,"English",0,"Female","",6.19555
"3998",142,9511,"F","F","Tony had a drink last night","confirm","15","C",0.83,23,42,"English",0,"Female","",6.19555
"3999",142,5381,NA,"M","Frederick is both smarter and taller than I am","control_good","control_good3","control",0.01,24,42,"English",0,"Female","",6.19555
"4000",142,12142,"F","F","Jon walks to work","know","19","NonProj",0.98,25,42,"English",0,"Female","",6.19555
"4001",142,13253,"M","M","Sophia got a tattoo","admit","5","C",0.61,26,42,"English",0,"Female","",6.19555
"4002",142,7466,"M","M","Olivia sleeps until noon","hear","4","C",0.03,27,42,"English",0,"Female","",6.19555
"4003",142,11536,"F","F","Julian dances salsa","see","18","NonProj",0.92,28,42,"English",0,"Female","",6.19555
"4004",142,18954,"F","F","Charley speaks Spanish","acknowledge","20","C",0.92,29,42,"English",0,"Female","",6.19555
"4005",143,13054,NA,"M","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",1,2,30,"English",0,"Male","I think more examples with ratings would have been helpful. Also, more explanation of the use of a sliding scale to answer a Yes/No question. Thanks.",4.95695
"4006",143,14861,"F","F","Josh learned to ride a bike yesterday","hear","16","C",0.87,3,30,"English",0,"Male","I think more examples with ratings would have been helpful. Also, more explanation of the use of a sliding scale to answer a Yes/No question. Thanks.",4.95695
"4007",143,11168,"M","F","Josie went on vacation to France","announce","2","C",0.89,4,30,"English",0,"Male","I think more examples with ratings would have been helpful. Also, more explanation of the use of a sliding scale to answer a Yes/No question. Thanks.",4.95695
"4008",143,10518,"F","F","Julian dances salsa","admit","18","C",0.93,5,30,"English",0,"Male","I think more examples with ratings would have been helpful. Also, more explanation of the use of a sliding scale to answer a Yes/No question. Thanks.",4.95695
"4009",143,7067,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0,6,30,"English",0,"Male","I think more examples with ratings would have been helpful. Also, more explanation of the use of a sliding scale to answer a Yes/No question. Thanks.",4.95695
"4010",143,6234,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",1,7,30,"English",0,"Male","I think more examples with ratings would have been helpful. Also, more explanation of the use of a sliding scale to answer a Yes/No question. Thanks.",4.95695
"4011",143,7965,"M","F","Emily bought a car yesterday","acknowledge","8","C",0.84,8,30,"English",0,"Male","I think more examples with ratings would have been helpful. Also, more explanation of the use of a sliding scale to answer a Yes/No question. Thanks.",4.95695
"4012",143,4806,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",1,9,30,"English",0,"Male","I think more examples with ratings would have been helpful. Also, more explanation of the use of a sliding scale to answer a Yes/No question. Thanks.",4.95695
"4013",143,3693,NA,"M","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",1,10,30,"English",0,"Male","I think more examples with ratings would have been helpful. Also, more explanation of the use of a sliding scale to answer a Yes/No question. Thanks.",4.95695
"4014",143,11287,"F","M","Frank got a cat","demonstrate","12","C",0.75,11,30,"English",0,"Male","I think more examples with ratings would have been helpful. Also, more explanation of the use of a sliding scale to answer a Yes/No question. Thanks.",4.95695
"4015",143,8282,"M","M","Zoe calculated the tip","think","10","NonProj",0.85,12,30,"English",0,"Male","I think more examples with ratings would have been helpful. Also, more explanation of the use of a sliding scale to answer a Yes/No question. Thanks.",4.95695
"4016",143,6285,NA,"M","Frederick is both smarter and taller than I am","control_good","control_good3","control",0,13,30,"English",0,"Male","I think more examples with ratings would have been helpful. Also, more explanation of the use of a sliding scale to answer a Yes/No question. Thanks.",4.95695
"4017",143,3316,"F","M","Jayden rented a car","say","14","C",0.89,14,30,"English",0,"Male","I think more examples with ratings would have been helpful. Also, more explanation of the use of a sliding scale to answer a Yes/No question. Thanks.",4.95695
