"","participant","list","presentationorder","verb","frame","voice","polarity","conditional","veridicality","acceptability","nativeenglish","exclude","veridicality_num","conditional2","item"
"13063",121,3,7,"ensure","that_S","active","negative","True","maybe",6,"True","False",0,"conditional","ensure-that_S-active-negative-conditional"
"13064",121,3,8,"gratify","that_S","passive","positive","True","yes",7,"True","False",1,"conditional","gratify-that_S-passive-positive-conditional"
"13065",121,3,9,"think","that_S","active","negative","True","maybe",7,"True","False",0,"conditional","think-that_S-active-negative-conditional"
"13066",121,3,10,"imply","that_S","active","positive","True","yes",7,"True","False",1,"conditional","imply-that_S-active-positive-conditional"
"13067",121,3,11,"brag","that_S","active","negative","True","maybe",5,"True","False",0,"conditional","brag-that_S-active-negative-conditional"
"13068",121,3,12,"mumble","that_S","active","negative","True","maybe",5,"True","False",0,"conditional","mumble-that_S-active-negative-conditional"
"13069",121,3,13,"listen","that_S","active","positive","True","maybe",3,"True","False",0,"conditional","listen-that_S-active-positive-conditional"
"13070",121,3,14,"check","that_S","active","negative","True","maybe",6,"True","False",0,"conditional","check-that_S-active-negative-conditional"
"13071",121,3,15,"underline","that_S","active","negative","True","maybe",6,"True","False",0,"conditional","underline-that_S-active-negative-conditional"
"13072",121,3,16,"stipulate","that_S","active","positive","True","yes",7,"True","False",1,"conditional","stipulate-that_S-active-positive-conditional"
"13073",121,3,17,"instruct","that_S","passive","positive","True","maybe",7,"True","False",0,"conditional","instruct-that_S-passive-positive-conditional"
"13074",121,3,18,"educate","that_S","passive","positive","True","maybe",6,"True","False",0,"conditional","educate-that_S-passive-positive-conditional"
"13075",121,3,19,"communicate","that_S","active","negative","True","maybe",7,"True","False",0,"conditional","communicate-that_S-active-negative-conditional"
"13076",121,3,20,"research","that_S","active","negative","True","maybe",7,"True","False",0,"conditional","research-that_S-active-negative-conditional"
"13077",121,3,21,"uncover","that_S","active","negative","True","maybe",7,"True","False",0,"conditional","uncover-that_S-active-negative-conditional"
"13078",121,3,22,"disillusion","that_S","passive","negative","True","yes",7,"True","False",1,"conditional","disillusion-that_S-passive-negative-conditional"
"13079",121,3,23,"doubt","that_S","active","positive","True","maybe",7,"True","False",0,"conditional","doubt-that_S-active-positive-conditional"
"13080",121,3,24,"generalize","that_S","active","negative","True","maybe",5,"True","False",0,"conditional","generalize-that_S-active-negative-conditional"
"13081",121,3,25,"scoff","that_S","active","negative","True","yes",7,"True","False",1,"conditional","scoff-that_S-active-negative-conditional"
"13082",121,3,26,"hate","that_S","active","negative","True","yes",7,"True","False",1,"conditional","hate-that_S-active-negative-conditional"
"13083",121,3,27,"dispute","that_S","active","positive","True","maybe",7,"True","False",0,"conditional","dispute-that_S-active-positive-conditional"
"13084",121,3,28,"select","that_S","active","negative","True","maybe",3,"True","False",0,"conditional","select-that_S-active-negative-conditional"
"13085",121,3,29,"conclude","that_S","active","positive","True","maybe",7,"True","False",0,"conditional","conclude-that_S-active-positive-conditional"
"13086",121,3,30,"charge","that_S","active","negative","True","maybe",7,"True","False",0,"conditional","charge-that_S-active-negative-conditional"
"13087",121,3,31,"upset","that_S","passive","negative","True","yes",7,"True","False",1,"conditional","upset-that_S-passive-negative-conditional"
"13088",121,3,32,"groan","that_S","active","negative","True","maybe",6,"True","False",0,"conditional","groan-that_S-active-negative-conditional"
"13089",121,3,33,"revolt","that_S","passive","positive","True","yes",7,"True","False",1,"conditional","revolt-that_S-passive-positive-conditional"
"13090",121,3,34,"contend","that_S","active","positive","True","maybe",7,"True","False",0,"conditional","contend-that_S-active-positive-conditional"
"13091",121,3,35,"infer","that_S","active","positive","True","maybe",7,"True","False",0,"conditional","infer-that_S-active-positive-conditional"
"13092",121,3,36,"derive","that_S","active","positive","True","yes",7,"True","False",1,"conditional","derive-that_S-active-positive-conditional"
"13093",121,3,37,"manufacture","that_S","active","positive","True","no",6,"True","False",-1,"conditional","manufacture-that_S-active-positive-conditional"
"13094",121,3,38,"theorize","that_S","active","positive","True","maybe",7,"True","False",0,"conditional","theorize-that_S-active-positive-conditional"
"13095",121,3,39,"disappoint","that_S","passive","positive","True","yes",7,"True","False",1,"conditional","disappoint-that_S-passive-positive-conditional"
"13096",121,3,40,"okay","that_S","active","negative","True","yes",7,"True","False",1,"conditional","okay-that_S-active-negative-conditional"
"13097",121,3,41,"irk","that_S","passive","negative","True","yes",7,"True","False",1,"conditional","irk-that_S-passive-negative-conditional"
"13098",121,3,42,"address","that_S","active","negative","True","yes",7,"True","False",1,"conditional","address-that_S-active-negative-conditional"
"13099",121,3,43,"misinform","that_S","passive","positive","True","no",7,"True","False",-1,"conditional","misinform-that_S-passive-positive-conditional"
"13100",121,3,44,"resolve","that_S","active","negative","True","maybe",7,"True","False",0,"conditional","resolve-that_S-active-negative-conditional"
"13101",121,3,45,"find","that_S","active","negative","True","maybe",7,"True","False",0,"conditional","find-that_S-active-negative-conditional"
"13102",121,3,46,"suspect","that_S","active","positive","True","maybe",7,"True","False",0,"conditional","suspect-that_S-active-positive-conditional"
"13103",121,3,47,"complain","that_S","active","negative","True","yes",7,"True","False",1,"conditional","complain-that_S-active-negative-conditional"
"13104",121,3,48,"trust","that_S","active","negative","True","maybe",7,"True","False",0,"conditional","trust-that_S-active-negative-conditional"
"13105",121,3,49,"perplex","that_S","passive","negative","True","yes",7,"True","False",1,"conditional","perplex-that_S-passive-negative-conditional"
"13106",121,3,50,"allege","that_S","active","positive","True","maybe",7,"True","False",0,"conditional","allege-that_S-active-positive-conditional"
"13107",121,3,51,"cheer","that_S","active","positive","True","yes",7,"True","False",1,"conditional","cheer-that_S-active-positive-conditional"
"13108",121,3,52,"argue","that_S","active","positive","True","maybe",7,"True","False",0,"conditional","argue-that_S-active-positive-conditional"
"13109",121,3,53,"deny","that_S","active","negative","True","yes",7,"True","False",1,"conditional","deny-that_S-active-negative-conditional"
"13110",121,3,54,"bitch","that_S","active","negative","True","yes",7,"True","False",1,"conditional","bitch-that_S-active-negative-conditional"
"13111",121,3,55,"demoralize","that_S","passive","negative","True","yes",7,"True","False",1,"conditional","demoralize-that_S-passive-negative-conditional"
"13112",121,3,56,"question","that_S","active","positive","True","maybe",7,"True","False",0,"conditional","question-that_S-active-positive-conditional"
"13113",121,3,57,"tell","that_S","passive","negative","True","maybe",7,"True","False",0,"conditional","tell-that_S-passive-negative-conditional"
"13114",121,3,58,"resent","that_S","active","positive","True","yes",7,"True","False",1,"conditional","resent-that_S-active-positive-conditional"
"13115",121,3,59,"require","that_S","active","positive","True","maybe",7,"True","False",0,"conditional","require-that_S-active-positive-conditional"
"13116",121,3,60,"frighten","that_S","passive","positive","True","yes",7,"True","False",1,"conditional","frighten-that_S-passive-positive-conditional"
"13117",121,3,61,"delude","that_S","passive","negative","True","yes",7,"True","False",1,"conditional","delude-that_S-passive-negative-conditional"
"13118",121,3,62,"pester","that_S","passive","negative","True","yes",7,"True","False",1,"conditional","pester-that_S-passive-negative-conditional"
"13119",121,3,63,"jar","that_S","passive","positive","True","yes",7,"True","False",1,"conditional","jar-that_S-passive-positive-conditional"
"13120",121,3,64,"be annoyed","that_S","passive","positive","True","yes",7,"True","False",1,"conditional","be annoyed-that_S-passive-positive-conditional"
"13121",121,3,65,"foretell","that_S","passive","positive","True","maybe",4,"True","False",0,"conditional","foretell-that_S-passive-positive-conditional"
"13122",121,3,66,"pretend","that_S","active","positive","True","no",7,"True","False",-1,"conditional","pretend-that_S-active-positive-conditional"
"13123",121,3,67,"suggest","that_S","active","positive","True","maybe",7,"True","False",0,"conditional","suggest-that_S-active-positive-conditional"
"13124",121,3,68,"grieve","that_S","active","negative","True","yes",7,"True","False",1,"conditional","grieve-that_S-active-negative-conditional"
"13125",164,3,1,"request","that_S","active","positive","True","maybe",2,"True","False",0,"conditional","request-that_S-active-positive-conditional"
"13126",164,3,2,"radio","that_S","active","positive","True","yes",7,"True","False",1,"conditional","radio-that_S-active-positive-conditional"
"13127",164,3,3,"detail","that_S","active","positive","True","yes",6,"True","False",1,"conditional","detail-that_S-active-positive-conditional"
"13128",164,3,4,"acknowledge","that_S","active","positive","True","yes",7,"True","False",1,"conditional","acknowledge-that_S-active-positive-conditional"
"13129",164,3,5,"exclaim","that_S","active","positive","True","yes",6,"True","False",1,"conditional","exclaim-that_S-active-positive-conditional"
"13130",164,3,6,"disbelieve","that_S","active","negative","True","maybe",1,"True","False",0,"conditional","disbelieve-that_S-active-negative-conditional"
"13131",164,3,7,"ensure","that_S","active","negative","True","maybe",2,"True","False",0,"conditional","ensure-that_S-active-negative-conditional"
"13132",164,3,8,"gratify","that_S","passive","positive","True","maybe",1,"True","False",0,"conditional","gratify-that_S-passive-positive-conditional"
"13133",164,3,9,"think","that_S","active","negative","True","maybe",6,"True","False",0,"conditional","think-that_S-active-negative-conditional"
"13134",164,3,10,"imply","that_S","active","positive","True","maybe",7,"True","False",0,"conditional","imply-that_S-active-positive-conditional"
"13135",164,3,11,"brag","that_S","active","negative","True","maybe",6,"True","False",0,"conditional","brag-that_S-active-negative-conditional"
"13136",164,3,12,"mumble","that_S","active","negative","True","maybe",4,"True","False",0,"conditional","mumble-that_S-active-negative-conditional"
"13137",164,3,13,"listen","that_S","active","positive","True","yes",2,"True","False",1,"conditional","listen-that_S-active-positive-conditional"
"13138",164,3,14,"check","that_S","active","negative","True","maybe",7,"True","False",0,"conditional","check-that_S-active-negative-conditional"
"13139",164,3,15,"underline","that_S","active","negative","True","maybe",6,"True","False",0,"conditional","underline-that_S-active-negative-conditional"
"13140",164,3,16,"stipulate","that_S","active","positive","True","yes",6,"True","False",1,"conditional","stipulate-that_S-active-positive-conditional"
