participant,list,presentationorder,verb,frame,voice,polarity,conditional,veridicality,acceptability,nativeenglish,exclude
20,0,34,suggest,that_S,active,negative,True,maybe,6,True,False
20,0,35,update,that_S,active,positive,True,yes,6,True,False
20,0,36,boggle,that_S,passive,positive,True,yes,7,True,False
20,0,37,underestimate,that_S,active,negative,True,yes,6,True,False
20,0,38,endorse,that_S,active,positive,True,yes,6,True,False
20,0,39,bet,that_S,active,positive,True,maybe,7,True,False
20,0,40,claim,that_S,active,positive,True,maybe,7,True,False
20,0,41,foresee,that_S,active,negative,True,yes,7,True,False
20,0,42,declare,that_S,active,negative,True,maybe,6,True,False
20,0,43,insist,that_S,active,negative,True,maybe,5,True,False
20,0,44,irk,that_S,passive,positive,True,yes,7,True,False
20,0,45,excite,that_S,passive,positive,True,yes,7,True,False
20,0,46,assess,that_S,active,positive,True,maybe,5,True,False
20,0,47,fax,that_S,active,positive,True,maybe,4,True,False
20,0,48,comfort,that_S,passive,negative,True,yes,6,True,False
20,0,49,dissatisfy,that_S,passive,positive,True,yes,7,True,False
20,0,50,astound,that_S,passive,positive,True,yes,7,True,False
20,0,51,fax,that_S,passive,positive,True,maybe,4,True,False
20,0,52,traumatize,that_S,passive,positive,True,yes,7,True,False
20,0,53,conceal,that_S,active,positive,True,yes,7,True,False
20,0,54,diagnose,that_S,active,positive,True,maybe,2,True,False
20,0,55,figure_out,that_S,active,negative,True,maybe,6,True,False
20,0,56,love,that_S,active,negative,True,yes,7,True,False
20,0,57,petrify,that_S,passive,negative,True,yes,6,True,False
20,0,58,embitter,that_S,passive,negative,True,maybe,5,True,False
20,0,59,brag,that_S,active,positive,True,yes,7,True,False
20,0,60,praise,that_S,active,positive,True,yes,5,True,False
20,0,61,publish,that_S,active,negative,True,yes,6,True,False
20,0,62,amaze,that_S,passive,negative,True,yes,7,True,False
20,0,63,love,that_S,active,positive,True,yes,7,True,False
20,0,64,yell,that_S,active,negative,True,maybe,6,True,False
20,0,65,believe,that_S,active,negative,True,maybe,7,True,False
20,0,66,exasperate,that_S,passive,positive,True,yes,7,True,False
20,0,67,decree,that_S,active,negative,True,maybe,5,True,False
20,0,68,prophesy,that_S,active,negative,True,maybe,1,True,False
195,1,1,unsettle,that_S,passive,positive,True,yes,5,True,False
195,1,2,detect,that_S,active,negative,True,maybe,4,True,False
195,1,3,disagree,that_S,active,negative,True,yes,4,True,False
195,1,4,enthrall,that_S,passive,negative,True,yes,4,True,False
195,1,5,certify,that_S,active,negative,True,maybe,2,True,False
195,1,6,unnerve,that_S,passive,negative,True,yes,6,True,False
195,1,7,resent,that_S,active,negative,True,yes,4,True,False
195,1,8,hearten,that_S,passive,negative,True,maybe,5,True,False
195,1,9,gauge,that_S,active,negative,True,maybe,5,True,False
195,1,10,disgust,that_S,passive,negative,True,yes,5,True,False
195,1,11,fear,that_S,active,negative,True,maybe,4,True,False
195,1,12,showcase,that_S,active,negative,True,yes,4,True,False
195,1,13,fear,that_S,active,positive,True,maybe,6,True,False
195,1,14,quote,that_S,passive,positive,True,yes,6,True,False
195,1,15,insult,that_S,passive,negative,True,maybe,4,True,False
195,1,16,fool,that_S,passive,positive,True,yes,5,True,False
195,1,17,depict,that_S,active,negative,True,no,4,True,False
195,1,18,worry,that_S,passive,positive,True,maybe,5,True,False
195,1,19,agonize,that_S,active,negative,True,maybe,5,True,False
195,1,20,invigorate,that_S,passive,negative,True,maybe,5,True,False
195,1,21,snap,that_S,active,negative,True,maybe,5,True,False
195,1,22,broadcast,that_S,active,negative,True,no,5,True,False
195,1,23,snap,that_S,active,positive,True,yes,7,True,False
195,1,24,comprehend,that_S,active,positive,True,yes,7,True,False
195,1,25,retort,that_S,active,positive,True,yes,6,True,False
195,1,26,contemplate,that_S,active,negative,True,no,4,True,False
195,1,27,type,that_S,active,negative,True,no,5,True,False
195,1,28,detest,that_S,active,positive,True,yes,6,True,False
195,1,29,feign,that_S,active,positive,True,no,5,True,False
195,1,30,attest,that_S,active,negative,True,no,5,True,False
195,1,31,testify,that_S,active,negative,True,no,5,True,False
195,1,32,bellow,that_S,active,negative,True,no,5,True,False
195,1,33,comprehend,that_S,active,negative,True,yes,5,True,False
195,1,34,expose,that_S,active,negative,True,maybe,5,True,False
195,1,35,select,that_S,active,positive,True,yes,7,True,False
195,1,36,gush,that_S,active,negative,True,yes,6,True,False
195,1,37,summarize,that_S,active,positive,True,yes,7,True,False
195,1,38,shame,that_S,passive,positive,True,yes,7,True,False
195,1,39,grimace,that_S,active,negative,True,maybe,5,True,False
195,1,40,discover,that_S,active,positive,True,yes,7,True,False
195,1,41,visualize,that_S,active,negative,True,maybe,5,True,False
195,1,42,remind,that_S,passive,negative,True,no,5,True,False
195,1,43,explain,that_S,active,negative,True,maybe,5,True,False
195,1,44,imply,that_S,active,negative,True,no,5,True,False
195,1,45,fret,that_S,active,positive,True,yes,7,True,False
195,1,46,recap,that_S,active,negative,True,maybe,5,True,False
195,1,47,scribble,that_S,active,negative,True,no,6,True,False
195,1,48,advise,that_S,passive,positive,True,yes,6,True,False
195,1,49,corroborate,that_S,active,negative,True,no,4,True,False
195,1,50,reckon,that_S,active,positive,True,yes,7,True,False
195,1,51,prejudge,that_S,active,positive,True,maybe,5,True,False
195,1,52,hear,that_S,active,positive,True,yes,7,True,False
195,1,53,irritate,that_S,passive,positive,True,yes,7,True,False
195,1,54,forget,that_S,active,negative,True,yes,6,True,False
195,1,55,attest,that_S,active,positive,True,maybe,5,True,False
195,1,56,mislead,that_S,passive,positive,True,no,6,True,False
195,1,57,delude,that_S,passive,positive,True,maybe,6,True,False
195,1,58,gossip,that_S,active,negative,True,maybe,6,True,False
195,1,59,frustrate,that_S,passive,negative,True,yes,5,True,False
195,1,60,omit,that_S,active,positive,True,no,4,True,False
195,1,61,deduce,that_S,active,positive,True,yes,6,True,False
195,1,62,miss,that_S,active,positive,True,maybe,5,True,False
195,1,63,preach,that_S,active,negative,True,maybe,4,True,False
195,1,64,concede,that_S,active,negative,True,maybe,5,True,False
195,1,65,boast,that_S,active,positive,True,yes,7,True,False
195,1,66,add,that_S,active,positive,True,yes,6,True,False
195,1,67,leak,that_S,active,negative,True,yes,6,True,False
195,1,68,satisfy,that_S,passive,positive,True,yes,7,True,False
207,1,1,unsettle,that_S,passive,positive,True,yes,7,True,False
207,1,2,detect,that_S,active,negative,True,maybe,6,True,False
207,1,3,disagree,that_S,active,negative,True,yes,5,True,False
207,1,4,enthrall,that_S,passive,negative,True,yes,7,True,False
207,1,5,certify,that_S,active,negative,True,maybe,6,True,False
207,1,6,unnerve,that_S,passive,negative,True,yes,7,True,False
207,1,7,resent,that_S,active,negative,True,yes,7,True,False
207,1,8,hearten,that_S,passive,negative,True,yes,7,True,False
207,1,9,gauge,that_S,active,negative,True,maybe,6,True,False
207,1,10,disgust,that_S,passive,negative,True,yes,7,True,False
207,1,11,fear,that_S,active,negative,True,maybe,3,True,False
207,1,12,showcase,that_S,active,negative,True,maybe,2,True,False
207,1,13,fear,that_S,active,positive,True,maybe,6,True,False
207,1,14,quote,that_S,passive,positive,True,maybe,3,True,False
207,1,15,insult,that_S,passive,negative,True,yes,7,True,False
207,1,16,fool,that_S,passive,positive,True,no,2,True,False
207,1,17,depict,that_S,active,negative,True,maybe,5,True,False
207,1,18,worry,that_S,passive,positive,True,maybe,7,True,False
207,1,19,agonize,that_S,active,negative,True,yes,3,True,False
207,1,20,invigorate,that_S,passive,negative,True,yes,2,True,False
207,1,21,snap,that_S,active,negative,True,maybe,1,True,False
207,1,22,broadcast,that_S,active,negative,True,maybe,7,True,False
207,1,23,snap,that_S,active,positive,True,maybe,2,True,False
207,1,24,comprehend,that_S,active,positive,True,yes,7,True,False
207,1,25,retort,that_S,active,positive,True,yes,7,True,False
207,1,26,contemplate,that_S,active,negative,True,yes,5,True,False
207,1,27,type,that_S,active,negative,True,yes,5,True,False
207,1,28,detest,that_S,active,positive,True,yes,7,True,False
207,1,29,feign,that_S,active,positive,True,no,6,True,False
207,1,30,attest,that_S,active,negative,True,maybe,6,True,False
207,1,31,testify,that_S,active,negative,True,maybe,6,True,False
207,1,32,bellow,that_S,active,negative,True,maybe,3,True,False
207,1,33,comprehend,that_S,active,negative,True,yes,7,True,False
207,1,34,expose,that_S,active,negative,True,maybe,6,True,False
207,1,35,select,that_S,active,positive,True,yes,3,True,False
207,1,36,gush,that_S,active,negative,True,yes,4,True,False
207,1,37,summarize,that_S,active,positive,True,yes,7,True,False
207,1,38,shame,that_S,passive,positive,True,yes,7,True,False
207,1,39,grimace,that_S,active,negative,True,maybe,1,True,False
207,1,40,discover,that_S,active,positive,True,yes,7,True,False
207,1,41,visualize,that_S,active,negative,True,maybe,7,True,False
207,1,42,remind,that_S,passive,negative,True,yes,7,True,False
207,1,43,explain,that_S,active,negative,True,yes,7,True,False
207,1,44,imply,that_S,active,negative,True,maybe,7,True,False
207,1,45,fret,that_S,active,positive,True,maybe,7,True,False
207,1,46,recap,that_S,active,negative,True,no,5,True,False
207,1,47,scribble,that_S,active,negative,True,no,3,True,False
207,1,48,advise,that_S,passive,positive,True,yes,7,True,False
207,1,49,corroborate,that_S,active,negative,True,maybe,7,True,False
207,1,50,reckon,that_S,active,positive,True,yes,7,True,False
207,1,51,prejudge,that_S,active,positive,True,maybe,2,True,False
207,1,52,hear,that_S,active,positive,True,yes,7,True,False
207,1,53,irritate,that_S,passive,positive,True,yes,7,True,False
207,1,54,forget,that_S,active,negative,True,yes,7,True,False
207,1,55,attest,that_S,active,positive,True,yes,7,True,False
207,1,56,mislead,that_S,passive,positive,True,no,7,True,False
207,1,57,delude,that_S,passive,positive,True,no,7,True,False
207,1,58,gossip,that_S,active,negative,True,maybe,6,True,False
207,1,59,frustrate,that_S,passive,negative,True,yes,5,True,False
207,1,60,omit,that_S,active,positive,True,yes,7,True,False
207,1,61,deduce,that_S,active,positive,True,yes,7,True,False
207,1,62,miss,that_S,active,positive,True,yes,7,True,False
207,1,63,preach,that_S,active,negative,True,maybe,3,True,False
207,1,64,concede,that_S,active,negative,True,maybe,4,True,False
207,1,65,boast,that_S,active,positive,True,yes,7,True,False
207,1,66,add,that_S,active,positive,True,yes,7,True,False
207,1,67,leak,that_S,active,negative,True,yes,7,True,False
207,1,68,satisfy,that_S,passive,positive,True,yes,7,True,False
108,1,1,unsettle,that_S,passive,positive,True,yes,6,True,False
108,1,2,detect,that_S,active,negative,True,maybe,6,True,False
108,1,3,disagree,that_S,active,negative,True,maybe,6,True,False
108,1,4,enthrall,that_S,passive,negative,True,yes,7,True,False
108,1,5,certify,that_S,active,negative,True,maybe,7,True,False
108,1,6,unnerve,that_S,passive,negative,True,yes,7,True,False
108,1,7,resent,that_S,active,negative,True,yes,7,True,False
108,1,8,hearten,that_S,passive,negative,True,yes,7,True,False
108,1,9,gauge,that_S,active,negative,True,maybe,7,True,False
108,1,10,disgust,that_S,passive,negative,True,yes,6,True,False
108,1,11,fear,that_S,active,negative,True,maybe,6,True,False
108,1,12,showcase,that_S,active,negative,True,maybe,4,True,False
108,1,13,fear,that_S,active,positive,True,maybe,7,True,False
108,1,14,quote,that_S,passive,positive,True,maybe,3,True,False
108,1,15,insult,that_S,passive,negative,True,yes,6,True,False
108,1,16,fool,that_S,passive,positive,True,no,5,True,False
108,1,17,depict,that_S,active,negative,True,maybe,5,True,False
108,1,18,worry,that_S,passive,positive,True,maybe,7,True,False
108,1,19,agonize,that_S,active,negative,True,maybe,6,True,False
108,1,20,invigorate,that_S,passive,negative,True,maybe,4,True,False
108,1,21,snap,that_S,active,negative,True,maybe,2,True,False
108,1,22,broadcast,that_S,active,negative,True,maybe,5,True,False
108,1,23,snap,that_S,active,positive,True,maybe,2,True,False
108,1,24,comprehend,that_S,active,positive,True,yes,6,True,False
108,1,25,retort,that_S,active,positive,True,maybe,6,True,False
108,1,26,contemplate,that_S,active,negative,True,maybe,6,True,False
108,1,27,type,that_S,active,negative,True,maybe,5,True,False
108,1,28,detest,that_S,active,positive,True,yes,6,True,False
108,1,29,feign,that_S,active,positive,True,no,7,True,False
108,1,30,attest,that_S,active,negative,True,maybe,6,True,False
108,1,31,testify,that_S,active,negative,True,maybe,6,True,False
108,1,32,bellow,that_S,active,negative,True,maybe,6,True,False
108,1,33,comprehend,that_S,active,negative,True,yes,6,True,False
108,1,34,expose,that_S,active,negative,True,maybe,4,True,False
108,1,35,select,that_S,active,positive,True,maybe,3,True,False
108,1,36,gush,that_S,active,negative,True,maybe,5,True,False
108,1,37,summarize,that_S,active,positive,True,yes,6,True,False
108,1,38,shame,that_S,passive,positive,True,yes,7,True,False
108,1,39,grimace,that_S,active,negative,True,maybe,2,True,False
108,1,40,discover,that_S,active,positive,True,yes,7,True,False
108,1,41,visualize,that_S,active,negative,True,maybe,5,True,False
108,1,42,remind,that_S,passive,negative,True,yes,6,True,False
108,1,43,explain,that_S,active,negative,True,yes,5,True,False
108,1,44,imply,that_S,active,negative,True,maybe,6,True,False
108,1,45,fret,that_S,active,positive,True,maybe,6,True,False
108,1,46,recap,that_S,active,negative,True,maybe,5,True,False
108,1,47,scribble,that_S,active,negative,True,maybe,2,True,False
108,1,48,advise,that_S,passive,positive,True,yes,7,True,False
108,1,49,corroborate,that_S,active,negative,True,maybe,6,True,False
108,1,50,reckon,that_S,active,positive,True,maybe,7,True,False
108,1,51,prejudge,that_S,active,positive,True,maybe,4,True,False
108,1,52,hear,that_S,active,positive,True,yes,7,True,False
108,1,53,irritate,that_S,passive,positive,True,yes,7,True,False
108,1,54,forget,that_S,active,negative,True,yes,7,True,False
108,1,55,attest,that_S,active,positive,True,yes,7,True,False
108,1,56,mislead,that_S,passive,positive,True,no,7,True,False
108,1,57,delude,that_S,passive,positive,True,no,7,True,False
108,1,58,gossip,that_S,active,negative,True,maybe,7,True,False
108,1,59,frustrate,that_S,passive,negative,True,yes,6,True,False
108,1,60,omit,that_S,active,positive,True,yes,7,True,False
108,1,61,deduce,that_S,active,positive,True,maybe,7,True,False
108,1,62,miss,that_S,active,positive,True,yes,7,True,False
108,1,63,preach,that_S,active,negative,True,maybe,6,True,False
108,1,64,concede,that_S,active,negative,True,maybe,5,True,False
108,1,65,boast,that_S,active,positive,True,yes,7,True,False
108,1,66,add,that_S,active,positive,True,yes,7,True,False
108,1,67,leak,that_S,active,negative,True,yes,6,True,False
108,1,68,satisfy,that_S,passive,positive,True,maybe,7,True,False
129,1,1,unsettle,that_S,passive,positive,True,yes,5,True,False
129,1,2,detect,that_S,active,negative,True,yes,3,True,False
129,1,3,disagree,that_S,active,negative,True,maybe,4,True,False
129,1,4,enthrall,that_S,passive,negative,True,yes,6,True,False
129,1,5,certify,that_S,active,negative,True,maybe,3,True,False
129,1,6,unnerve,that_S,passive,negative,True,yes,5,True,False
129,1,7,resent,that_S,active,negative,True,yes,6,True,False
129,1,8,hearten,that_S,passive,negative,True,yes,6,True,False
129,1,9,gauge,that_S,active,negative,True,yes,4,True,False
129,1,10,disgust,that_S,passive,negative,True,yes,4,True,False
129,1,11,fear,that_S,active,negative,True,maybe,6,True,False
129,1,12,showcase,that_S,active,negative,True,yes,5,True,False
129,1,13,fear,that_S,active,positive,True,yes,6,True,False
129,1,14,quote,that_S,passive,positive,True,yes,3,True,False
129,1,15,insult,that_S,passive,negative,True,yes,7,True,False
129,1,16,fool,that_S,passive,positive,True,no,7,True,False
129,1,17,depict,that_S,active,negative,True,no,4,True,False
129,1,18,worry,that_S,passive,positive,True,yes,7,True,False
129,1,19,agonize,that_S,active,negative,True,yes,5,True,False
129,1,20,invigorate,that_S,passive,negative,True,maybe,4,True,False
129,1,21,snap,that_S,active,negative,True,maybe,1,True,False
129,1,22,broadcast,that_S,active,negative,True,yes,4,True,False
129,1,23,snap,that_S,active,positive,True,yes,5,True,False
129,1,24,comprehend,that_S,active,positive,True,yes,4,True,False
129,1,25,retort,that_S,active,positive,True,yes,4,True,False
129,1,26,contemplate,that_S,active,negative,True,maybe,5,True,False
