"","workerid","rt","subjectGender","speakerGender","content","verb","fact","fact_type","contentNr","trigger_class","response","slide_number_in_experiment","age","language","assess","american","gender","comments","Answer.time_in_minutes","assignmentid"
"4794",184,5151,"F","F","Jayden rented a car","acknowledge","Jayden&quotechars car is in the shop","factH","14","C",0.8,11,28,"english","Yes","m","m","",2.97325,"3AAPLD8UCCI6I2OMK5P4IRR3BTYTHD"
"4795",184,6601,NA,"F","Zack is coming to the meeting tomorrow","control","Zack is a member of the golf club",NA,"control1","control",0,12,28,"english","Yes","m","m","",2.97325,"3AAPLD8UCCI6I2OMK5P4IRR3BTYTHD"
"4796",184,7007,"F","F","Danny ate the last cupcake","prove","Danny loves cake","factH","11","C",0.47,13,28,"english","Yes","m","m","",2.97325,"3AAPLD8UCCI6I2OMK5P4IRR3BTYTHD"
"4797",184,15375,"M","F","Grace visited her sister","pretend","Grace loves her sister","factH","9","NonProj",0.48,14,28,"english","Yes","m","m","",2.97325,"3AAPLD8UCCI6I2OMK5P4IRR3BTYTHD"
"4798",184,4250,"F","M","Charley speaks Spanish","annoyed","Charley lives in Korea","factL","20","NonProj",0,15,28,"english","Yes","m","m","",2.97325,"3AAPLD8UCCI6I2OMK5P4IRR3BTYTHD"
"4799",184,5588,"F","M","Josh learned to ride a bike yesterday","reveal","Josh is a 5-year old boy","factH","16","NonProj",0.52,16,28,"english","Yes","m","m","",2.97325,"3AAPLD8UCCI6I2OMK5P4IRR3BTYTHD"
"4800",184,5991,"F","F","Frank got a cat","suggest","Frank has always wanted a pet","factH","12","C",0.58,17,28,"english","Yes","m","m","",2.97325,"3AAPLD8UCCI6I2OMK5P4IRR3BTYTHD"
"4801",184,4865,"M","F","Isabella ate a steak on Sunday","know","Isabella is from Argentina","factH","7","NonProj",0,18,28,"english","Yes","m","m","",2.97325,"3AAPLD8UCCI6I2OMK5P4IRR3BTYTHD"
"4802",184,4232,"F","F","Julian dances salsa","establish","Julian is German","factL","18","NonProj",0,19,28,"english","Yes","m","m","",2.97325,"3AAPLD8UCCI6I2OMK5P4IRR3BTYTHD"
"4803",184,7446,"M","F","Olivia sleeps until noon","say","Olivia has two small children","factL","4","C",0,20,28,"english","Yes","m","m","",2.97325,"3AAPLD8UCCI6I2OMK5P4IRR3BTYTHD"
"4804",184,4415,NA,"F","Hendrick&quotechars car was expensive","control","Hendrick just bought a car",NA,"control6","control",0.63,21,28,"english","Yes","m","m","",2.97325,"3AAPLD8UCCI6I2OMK5P4IRR3BTYTHD"
"4805",184,3424,NA,"F","Todd played football in high school","control","Todd goes to the gym 3 times a week",NA,"control3","control",0.72,22,28,"english","Yes","m","m","",2.97325,"3AAPLD8UCCI6I2OMK5P4IRR3BTYTHD"
"4806",184,5311,"F","F","Jon walks to work","think","Jon lives 10 miles away from work","factL","19","NonProj",0,23,28,"english","Yes","m","m","",2.97325,"3AAPLD8UCCI6I2OMK5P4IRR3BTYTHD"
"4807",184,4208,"M","F","Emma studied on Saturday morning","see","Emma is in law school","factH","3","NonProj",0.67,24,28,"english","Yes","m","m","",2.97325,"3AAPLD8UCCI6I2OMK5P4IRR3BTYTHD"
"4808",184,4144,"M","F","Mary is pregnant","confess","Mary is a middle school student","factL","1","C",0,25,28,"english","Yes","m","m","",2.97325,"3AAPLD8UCCI6I2OMK5P4IRR3BTYTHD"
"4809",184,3848,NA,"M","Mary&quotechars aunt is sick","control","Mary visited her aunt on Sunday",NA,"control2","control",0.5,26,28,"english","Yes","m","m","",2.97325,"3AAPLD8UCCI6I2OMK5P4IRR3BTYTHD"
"4810",184,2928,"M","M","Sophia got a tattoo","admit","Sophia is a hipster","factH","5","C",0.52,27,28,"english","Yes","m","m","",2.97325,"3AAPLD8UCCI6I2OMK5P4IRR3BTYTHD"
"4811",185,10931,"F","F","Frank got a cat","establish","Frank has always wanted a pet","factH","12","NonProj",0.55,2,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4812",185,10288,"F","F","Jayden rented a car","confess","Jayden&quotechars car is in the shop","factH","14","C",0.38,3,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4813",185,10420,"M","F","Grace visited her sister","hear","Grace hates her sister","factL","9","C",0.26,4,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4814",185,5930,"F","F","Julian dances salsa","confirm","Julian is German","factL","18","C",0.1,5,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4815",185,7050,"M","F","Mary is pregnant","inform_Sam","Mary is a middle school student","factL","1","C",0.16,6,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4816",185,5375,NA,"M","Vanessa is good at math","control","Vanessa won a prize at school",NA,"control4","control",0.47,7,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4817",185,7254,"M","M","Josie went on vacation to France","discover","Josie doesn&quotechart have a passport","factL","2","NonProj",0.07,8,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4818",185,5880,NA,"F","Todd played football in high school","control","Todd goes to the gym 3 times a week",NA,"control3","control",0.1,9,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4819",185,7180,NA,"F","Zack is coming to the meeting tomorrow","control","Zack is a member of the golf club",NA,"control1","control",0.07,10,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4820",185,6157,"M","M","Emma studied on Saturday morning","acknowledge","Emma is in first grade","factL","3","C",0.12,11,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4821",185,6021,"F","F","Tony had a drink last night","admit","Tony has been sober for 20 years","factL","15","C",0.01,12,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4822",185,8686,"M","F","Isabella ate a steak on Sunday","reveal","Isabella is from Argentina","factH","7","NonProj",0.39,13,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4823",185,7140,NA,"M","Hendrick&quotechars car was expensive","control","Hendrick just bought a car",NA,"control6","control",0.54,14,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4824",185,8349,"M","M","Mia drank 2 cocktails last night","announce","Mia is a college student","factH","6","C",0.64,15,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4825",185,4956,"F","F","Owen shoveled snow last winter","suggest","Owen lives in New Orleans","factL","17","C",0,16,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4826",185,6520,"F","M","Charley speaks Spanish","annoyed","Charley lives in Mexico","factH","20","NonProj",0.82,17,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4827",185,8446,"M","F","Zoe calculated the tip","prove","Zoe is a math major","factH","10","C",0.59,18,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4828",185,40823,"M","M","Emily bought a car yesterday","say","Emily never has any money","factL","8","C",0.14,19,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4829",185,11113,NA,"M","Madison had a baby","control","Trish sent Madison a card",NA,"control5","control",0.5,20,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4830",185,9190,"M","F","Olivia sleeps until noon","be_right_that","Olivia works the third shift","factH","4","C",0.5,21,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4831",185,7527,"F","M","Josh learned to ride a bike yesterday","see","Josh is a 5-year old boy","factH","16","NonProj",0.76,22,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4832",185,5396,NA,"F","Mary&quotechars aunt is sick","control","Mary visited her aunt on Sunday",NA,"control2","control",0.83,23,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4833",185,6901,"M","F","Sophia got a tattoo","demonstrate","Sophia is a hipster","factH","5","C",0.56,24,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4834",185,5926,"F","M","Jon walks to work","think","Jon lives 2 blocks away from work","factH","19","NonProj",0.84,25,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4835",185,6972,"F","F","Danny ate the last cupcake","know","Danny is a diabetic","factL","11","NonProj",0.1,26,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4836",185,5107,"F","M","Jackson ran 10 miles","pretend","Jackson is obese","factL","13","NonProj",0.03,27,43,"English, Italian","Yes","m","f","It was at first a little confusing but then just logic. Hopefully I did it correctly.",5.36151666666667,"3T3IWE1XG6OJVVNP3VCYR5J42GVQT7"
"4837",186,15193,"M","M","Zoe calculated the tip","annoyed","Zoe is 5 years old","factL","10","NonProj",0.45,2,44,"enlgish","Yes","m","m","",3.69975,"30IQTZXKAK72OJRAR7JG12DS28L0X2"
"4838",186,11343,"M","F","Emily bought a car yesterday","think","Emily has been saving for a year","factH","8","NonProj",0.28,3,44,"enlgish","Yes","m","m","",3.69975,"30IQTZXKAK72OJRAR7JG12DS28L0X2"
"4839",186,10557,"F","F","Tony had a drink last night","confirm","Tony has been sober for 20 years","factL","15","C",0.25,4,44,"enlgish","Yes","m","m","",3.69975,"30IQTZXKAK72OJRAR7JG12DS28L0X2"
"4840",186,5327,NA,"F","Vanessa is good at math","control","Vanessa won a prize at school",NA,"control4","control",0.17,5,44,"enlgish","Yes","m","m","",3.69975,"30IQTZXKAK72OJRAR7JG12DS28L0X2"
"4841",186,11174,"F","M","Owen shoveled snow last winter","confess","Owen lives in New Orleans","factL","17","C",0.66,6,44,"enlgish","Yes","m","m","",3.69975,"30IQTZXKAK72OJRAR7JG12DS28L0X2"
"4842",186,4396,NA,"F","Todd played football in high school","control","Todd goes to the gym 3 times a week",NA,"control3","control",0.15,7,44,"enlgish","Yes","m","m","",3.69975,"30IQTZXKAK72OJRAR7JG12DS28L0X2"
"4843",186,8263,"M","M","Olivia sleeps until noon","suggest","Olivia has two small children","factL","4","C",0.15,8,44,"enlgish","Yes","m","m","",3.69975,"30IQTZXKAK72OJRAR7JG12DS28L0X2"
"4844",186,5380,"F","F","Jackson ran 10 miles","discover","Jackson is training for a marathon","factH","13","NonProj",0.53,9,44,"enlgish","Yes","m","m","",3.69975,"30IQTZXKAK72OJRAR7JG12DS28L0X2"
"4845",186,7729,"F","M","Josh learned to ride a bike yesterday","acknowledge","Josh is a 75-year old man","factL","16","C",0.49,10,44,"enlgish","Yes","m","m","",3.69975,"30IQTZXKAK72OJRAR7JG12DS28L0X2"
"4846",186,8762,"M","F","Josie went on vacation to France","say","Josie loves France","factH","2","C",0.63,11,44,"enlgish","Yes","m","m","",3.69975,"30IQTZXKAK72OJRAR7JG12DS28L0X2"
"4847",186,5504,"M","F","Mia drank 2 cocktails last night","know","Mia is a nun","factL","6","NonProj",0.75,12,44,"enlgish","Yes","m","m","",3.69975,"30IQTZXKAK72OJRAR7JG12DS28L0X2"
"4848",186,7260,"M","F","Grace visited her sister","admit","Grace loves her sister","factH","9","C",0.69,13,44,"enlgish","Yes","m","m","",3.69975,"30IQTZXKAK72OJRAR7JG12DS28L0X2"
"4849",186,4400,NA,"M","Mary&quotechars aunt is sick","control","Mary visited her aunt on Sunday",NA,"control2","control",0.1,14,44,"enlgish","Yes","m","m","",3.69975,"30IQTZXKAK72OJRAR7JG12DS28L0X2"
"4850",186,4808,"F","M","Danny ate the last cupcake","prove","Danny loves cake","factH","11","C",0.67,15,44,"enlgish","Yes","m","m","",3.69975,"30IQTZXKAK72OJRAR7JG12DS28L0X2"
"4851",186,5440,NA,"F","Zack is coming to the meeting tomorrow","control","Zack is a member of the golf club",NA,"control1","control",0.06,16,44,"enlgish","Yes","m","m","",3.69975,"30IQTZXKAK72OJRAR7JG12DS28L0X2"
"4852",186,3816,"M","F","Mary is pregnant","see","Mary is a middle school student","factL","1","NonProj",0.86,17,44,"enlgish","Yes","m","m","",3.69975,"30IQTZXKAK72OJRAR7JG12DS28L0X2"
"4853",186,5866,"M","F","Isabella ate a steak on Sunday","establish","Isabella is from Argentina","factH","7","NonProj",0.22,18,44,"enlgish","Yes","m","m","",3.69975,"30IQTZXKAK72OJRAR7JG12DS28L0X2"
"4854",186,6342,"F","M","Charley speaks Spanish","inform_Sam","Charley lives in Korea","factL","20","C",0.77,19,44,"enlgish","Yes","m","m","",3.69975,"30IQTZXKAK72OJRAR7JG12DS28L0X2"
"4855",186,3618,"F","F","Jon walks to work","be_right_that","Jon lives 2 blocks away from work","factH","19","C",0.16,20,44,"enlgish","Yes","m","m","",3.69975,"30IQTZXKAK72OJRAR7JG12DS28L0X2"
"4856",186,5989,"M","M","Emma studied on Saturday morning","announce","Emma is in first grade","factL","3","C",0.69,21,44,"enlgish","Yes","m","m","",3.69975,"30IQTZXKAK72OJRAR7JG12DS28L0X2"
"4857",186,6516,"F","F","Frank got a cat","reveal","Frank is allergic to cats","factL","12","NonProj",0.18,22,44,"enlgish","Yes","m","m","",3.69975,"30IQTZXKAK72OJRAR7JG12DS28L0X2"
