"","content","short_trigger","workerid","prior_type","prior_fact","block_proj","prior","projective","eventItem"
"3675","jon","see",50,"low_prior","Jon lives 10 miles away from work","block1",0.02,0.05,"Jon walks to work"
"3676","jon","see",58,"low_prior","Jon lives 10 miles away from work","block1",0,0.96,"Jon walks to work"
"3677","jon","see",69,"low_prior","Jon lives 10 miles away from work","block2",0.04,0.52,"Jon walks to work"
"3678","jon","see",77,"high_prior","Jon lives 2 blocks away from work","block2",0.67,0.99,"Jon walks to work"
"3679","jon","see",83,"low_prior","Jon lives 10 miles away from work","block1",0.11,0.9,"Jon walks to work"
"3680","jon","see",90,"low_prior","Jon lives 10 miles away from work","block2",0.03,1,"Jon walks to work"
"3681","jon","see",96,"high_prior","Jon lives 2 blocks away from work","block2",0.95,0.74,"Jon walks to work"
"3682","jon","see",121,"high_prior","Jon lives 2 blocks away from work","block1",0.81,0.69,"Jon walks to work"
"3683","jon","see",152,"low_prior","Jon lives 10 miles away from work","block1",0.07,0.54,"Jon walks to work"
"3684","jon","see",170,"low_prior","Jon lives 10 miles away from work","block1",0.06,0.85,"Jon walks to work"
"3685","jon","see",171,"high_prior","Jon lives 2 blocks away from work","block1",0.63,0.17,"Jon walks to work"
"3686","jon","see",180,"high_prior","Jon lives 2 blocks away from work","block1",0.62,0.2,"Jon walks to work"
"3687","jon","see",275,"high_prior","Jon lives 2 blocks away from work","block2",0.77,0.66,"Jon walks to work"
"3688","jon","see",287,"low_prior","Jon lives 10 miles away from work","block2",0.26,1,"Jon walks to work"
"3689","jon","suggest",46,"low_prior","Jon lives 10 miles away from work","block1",0.96,0.95,"Jon walks to work"
"3690","jon","suggest",59,"low_prior","Jon lives 10 miles away from work","block2",0.01,0.49,"Jon walks to work"
"3691","jon","suggest",93,"low_prior","Jon lives 10 miles away from work","block2",0.15,0.13,"Jon walks to work"
"3692","jon","suggest",105,"low_prior","Jon lives 10 miles away from work","block2",0.17,0.1,"Jon walks to work"
"3693","jon","suggest",128,"high_prior","Jon lives 2 blocks away from work","block2",0.85,0.08,"Jon walks to work"
"3694","jon","suggest",134,"high_prior","Jon lives 2 blocks away from work","block2",0.8,0.12,"Jon walks to work"
"3695","jon","suggest",162,"high_prior","Jon lives 2 blocks away from work","block2",0.72,0.11,"Jon walks to work"
"3696","jon","suggest",164,"low_prior","Jon lives 10 miles away from work","block2",0,0.31,"Jon walks to work"
"3697","jon","suggest",169,"low_prior","Jon lives 10 miles away from work","block1",0.32,0,"Jon walks to work"
"3698","jon","suggest",194,"low_prior","Jon lives 10 miles away from work","block2",0.08,0.17,"Jon walks to work"
"3699","jon","suggest",195,"high_prior","Jon lives 2 blocks away from work","block2",0.84,0.22,"Jon walks to work"
"3700","jon","suggest",196,"high_prior","Jon lives 2 blocks away from work","block1",0.24,0.71,"Jon walks to work"
"3701","jon","suggest",202,"high_prior","Jon lives 2 blocks away from work","block2",0.78,0.01,"Jon walks to work"
"3702","jon","suggest",228,"high_prior","Jon lives 2 blocks away from work","block1",0.71,0,"Jon walks to work"
"3703","jon","suggest",237,"high_prior","Jon lives 2 blocks away from work","block2",0.68,0.92,"Jon walks to work"
"3704","jon","suggest",254,"low_prior","Jon lives 10 miles away from work","block1",0.23,0.45,"Jon walks to work"
"3705","jon","suggest",258,"low_prior","Jon lives 10 miles away from work","block2",0.06,0.06,"Jon walks to work"
"3706","jon","think",4,"low_prior","Jon lives 10 miles away from work","block2",0.24,0.03,"Jon walks to work"
"3707","jon","think",16,"low_prior","Jon lives 10 miles away from work","block1",0.21,0.82,"Jon walks to work"
"3708","jon","think",54,"low_prior","Jon lives 10 miles away from work","block1",0,0,"Jon walks to work"
"3709","jon","think",133,"high_prior","Jon lives 2 blocks away from work","block1",0.2,0.31,"Jon walks to work"
"3710","jon","think",157,"high_prior","Jon lives 2 blocks away from work","block1",0.86,0.93,"Jon walks to work"
"3711","jon","think",214,"low_prior","Jon lives 10 miles away from work","block2",0.04,0.04,"Jon walks to work"
"3712","jon","think",227,"low_prior","Jon lives 10 miles away from work","block2",0,0,"Jon walks to work"
"3713","jon","think",244,"low_prior","Jon lives 10 miles away from work","block2",0.1,0.04,"Jon walks to work"
"3714","jon","think",246,"low_prior","Jon lives 10 miles away from work","block2",0.21,0.08,"Jon walks to work"
"3715","jon","think",262,"high_prior","Jon lives 2 blocks away from work","block2",0.88,0.43,"Jon walks to work"
"3716","jon","think",264,"high_prior","Jon lives 2 blocks away from work","block1",0.95,0.97,"Jon walks to work"
"3717","jon","think",284,"high_prior","Jon lives 2 blocks away from work","block2",0.96,0.82,"Jon walks to work"
"3718","jon","think",299,"low_prior","Jon lives 10 miles away from work","block2",0.25,0.88,"Jon walks to work"
"3719","josh","acknowledge",9,"high_prior","Josh is a 5-year old boy","block2",0.6,0.86,"Josh learned to ride a bike yesterday"
"3720","josh","acknowledge",37,"low_prior","Josh is a 75-year old man","block2",0.47,0.52,"Josh learned to ride a bike yesterday"
"3721","josh","acknowledge",49,"low_prior","Josh is a 75-year old man","block2",0.08,0.4,"Josh learned to ride a bike yesterday"
"3722","josh","acknowledge",64,"low_prior","Josh is a 75-year old man","block1",0.17,0.6,"Josh learned to ride a bike yesterday"
"3723","josh","acknowledge",69,"low_prior","Josh is a 75-year old man","block2",0,0.5,"Josh learned to ride a bike yesterday"
"3724","josh","acknowledge",82,"low_prior","Josh is a 75-year old man","block2",0.06,0,"Josh learned to ride a bike yesterday"
"3725","josh","acknowledge",89,"high_prior","Josh is a 5-year old boy","block2",0.78,1,"Josh learned to ride a bike yesterday"
"3726","josh","acknowledge",128,"low_prior","Josh is a 75-year old man","block2",0.1,0.83,"Josh learned to ride a bike yesterday"
"3727","josh","acknowledge",158,"low_prior","Josh is a 75-year old man","block1",0.01,0.86,"Josh learned to ride a bike yesterday"
"3728","josh","acknowledge",196,"high_prior","Josh is a 5-year old boy","block1",0.34,0.77,"Josh learned to ride a bike yesterday"
"3729","josh","acknowledge",201,"low_prior","Josh is a 75-year old man","block1",0.2,0.21,"Josh learned to ride a bike yesterday"
"3730","josh","acknowledge",240,"low_prior","Josh is a 75-year old man","block2",0.18,0.59,"Josh learned to ride a bike yesterday"
"3731","josh","acknowledge",277,"high_prior","Josh is a 5-year old boy","block2",0.51,0.93,"Josh learned to ride a bike yesterday"
"3732","josh","admit",1,"high_prior","Josh is a 5-year old boy","block1",0.06,0.53,"Josh learned to ride a bike yesterday"
"3733","josh","admit",20,"high_prior","Josh is a 5-year old boy","block2",0.36,0.55,"Josh learned to ride a bike yesterday"
"3734","josh","admit",27,"low_prior","Josh is a 75-year old man","block2",0.32,0.06,"Josh learned to ride a bike yesterday"
"3735","josh","admit",66,"high_prior","Josh is a 5-year old boy","block2",0.49,0.73,"Josh learned to ride a bike yesterday"
"3736","josh","admit",75,"high_prior","Josh is a 5-year old boy","block1",0.68,0.29,"Josh learned to ride a bike yesterday"
"3737","josh","admit",76,"low_prior","Josh is a 75-year old man","block1",0.52,0.65,"Josh learned to ride a bike yesterday"
"3738","josh","admit",78,"high_prior","Josh is a 5-year old boy","block1",0.69,0.84,"Josh learned to ride a bike yesterday"
"3739","josh","admit",99,"low_prior","Josh is a 75-year old man","block2",0.09,0,"Josh learned to ride a bike yesterday"
"3740","josh","admit",107,"high_prior","Josh is a 5-year old boy","block2",0.53,0.81,"Josh learned to ride a bike yesterday"
"3741","josh","admit",114,"high_prior","Josh is a 5-year old boy","block1",0.54,0.67,"Josh learned to ride a bike yesterday"
"3742","josh","admit",135,"high_prior","Josh is a 5-year old boy","block2",0.51,0.59,"Josh learned to ride a bike yesterday"
"3743","josh","admit",148,"high_prior","Josh is a 5-year old boy","block1",0.73,0.95,"Josh learned to ride a bike yesterday"
"3744","josh","admit",211,"low_prior","Josh is a 75-year old man","block1",0.26,0.86,"Josh learned to ride a bike yesterday"
"3745","josh","admit",232,"high_prior","Josh is a 5-year old boy","block2",0.41,0.63,"Josh learned to ride a bike yesterday"
"3746","josh","admit",237,"high_prior","Josh is a 5-year old boy","block2",0.27,0.91,"Josh learned to ride a bike yesterday"
"3747","josh","admit",244,"high_prior","Josh is a 5-year old boy","block2",0.4,0.64,"Josh learned to ride a bike yesterday"
"3748","josh","admit",258,"low_prior","Josh is a 75-year old man","block2",0.2,0.7,"Josh learned to ride a bike yesterday"
"3749","josh","admit",292,"low_prior","Josh is a 75-year old man","block1",0.29,0.33,"Josh learned to ride a bike yesterday"
"3750","josh","admit",293,"high_prior","Josh is a 5-year old boy","block1",0.49,0.5,"Josh learned to ride a bike yesterday"
"3751","josh","admit",298,"high_prior","Josh is a 5-year old boy","block2",0.07,0.17,"Josh learned to ride a bike yesterday"
"3752","josh","announce",63,"low_prior","Josh is a 75-year old man","block2",0.51,0.91,"Josh learned to ride a bike yesterday"
"3753","josh","announce",123,"high_prior","Josh is a 5-year old boy","block1",0.85,0.16,"Josh learned to ride a bike yesterday"
"3754","josh","announce",159,"low_prior","Josh is a 75-year old man","block1",0.35,0.43,"Josh learned to ride a bike yesterday"
"3755","josh","announce",164,"high_prior","Josh is a 5-year old boy","block2",0.52,1,"Josh learned to ride a bike yesterday"
"3756","josh","announce",168,"high_prior","Josh is a 5-year old boy","block1",0.58,0.57,"Josh learned to ride a bike yesterday"
"3757","josh","announce",175,"high_prior","Josh is a 5-year old boy","block1",0.64,0.97,"Josh learned to ride a bike yesterday"
"3758","josh","announce",245,"low_prior","Josh is a 75-year old man","block1",0.24,0.48,"Josh learned to ride a bike yesterday"
"3759","josh","announce",255,"high_prior","Josh is a 5-year old boy","block2",0.46,0.3,"Josh learned to ride a bike yesterday"
"3760","josh","be_annoyed",12,"low_prior","Josh is a 75-year old man","block2",0,0.01,"Josh learned to ride a bike yesterday"
"3761","josh","be_annoyed",36,"low_prior","Josh is a 75-year old man","block2",0.04,0.87,"Josh learned to ride a bike yesterday"
"3762","josh","be_annoyed",42,"high_prior","Josh is a 5-year old boy","block2",0.61,0.87,"Josh learned to ride a bike yesterday"
"3763","josh","be_annoyed",84,"high_prior","Josh is a 5-year old boy","block1",0.69,0.98,"Josh learned to ride a bike yesterday"
"3764","josh","be_annoyed",103,"low_prior","Josh is a 75-year old man","block1",0.34,0.9,"Josh learned to ride a bike yesterday"
"3765","josh","be_annoyed",144,"low_prior","Josh is a 75-year old man","block1",0,0,"Josh learned to ride a bike yesterday"
"3766","josh","be_annoyed",165,"high_prior","Josh is a 5-year old boy","block1",0.76,1,"Josh learned to ride a bike yesterday"
"3767","josh","be_annoyed",204,"low_prior","Josh is a 75-year old man","block1",0.38,0.98,"Josh learned to ride a bike yesterday"
"3768","josh","be_annoyed",220,"high_prior","Josh is a 5-year old boy","block1",0.32,0.22,"Josh learned to ride a bike yesterday"
"3769","josh","be_annoyed",222,"high_prior","Josh is a 5-year old boy","block2",0.47,0.57,"Josh learned to ride a bike yesterday"
"3770","josh","be_annoyed",276,"low_prior","Josh is a 75-year old man","block2",0.18,0.78,"Josh learned to ride a bike yesterday"
"3771","josh","be_annoyed",278,"low_prior","Josh is a 75-year old man","block2",0.56,0.43,"Josh learned to ride a bike yesterday"
"3772","josh","be_annoyed",282,"low_prior","Josh is a 75-year old man","block1",0,0.28,"Josh learned to ride a bike yesterday"
"3773","josh","be_annoyed",286,"high_prior","Josh is a 5-year old boy","block2",0.5,0,"Josh learned to ride a bike yesterday"
"3774","josh","be_right",2,"low_prior","Josh is a 75-year old man","block1",0.77,0.79,"Josh learned to ride a bike yesterday"
"3775","josh","be_right",10,"high_prior","Josh is a 5-year old boy","block2",0.62,0.27,"Josh learned to ride a bike yesterday"
"3776","josh","be_right",19,"high_prior","Josh is a 5-year old boy","block2",0.49,0.18,"Josh learned to ride a bike yesterday"
"3777","josh","be_right",26,"high_prior","Josh is a 5-year old boy","block2",0.59,0.09,"Josh learned to ride a bike yesterday"
"3778","josh","be_right",28,"high_prior","Josh is a 5-year old boy","block1",0.47,0.81,"Josh learned to ride a bike yesterday"
"3779","josh","be_right",43,"high_prior","Josh is a 5-year old boy","block2",0.51,0.25,"Josh learned to ride a bike yesterday"
"3780","josh","be_right",47,"low_prior","Josh is a 75-year old man","block2",0.07,0.32,"Josh learned to ride a bike yesterday"
"3781","josh","be_right",52,"low_prior","Josh is a 75-year old man","block1",0.25,0.63,"Josh learned to ride a bike yesterday"
"3782","josh","be_right",90,"high_prior","Josh is a 5-year old boy","block2",0.48,0.1,"Josh learned to ride a bike yesterday"
"3783","josh","be_right",100,"high_prior","Josh is a 5-year old boy","block2",0.75,1,"Josh learned to ride a bike yesterday"
"3784","josh","be_right",122,"low_prior","Josh is a 75-year old man","block1",0.52,0.23,"Josh learned to ride a bike yesterday"
"3785","josh","be_right",210,"high_prior","Josh is a 5-year old boy","block2",0.05,0,"Josh learned to ride a bike yesterday"
"3786","josh","be_right",273,"high_prior","Josh is a 5-year old boy","block1",0.87,0,"Josh learned to ride a bike yesterday"
"3787","josh","be_right",284,"low_prior","Josh is a 75-year old man","block2",0.48,0.16,"Josh learned to ride a bike yesterday"
"3788","josh","be_right",294,"low_prior","Josh is a 75-year old man","block1",0.23,0.56,"Josh learned to ride a bike yesterday"
"3789","josh","confess",3,"high_prior","Josh is a 5-year old boy","block1",0.78,0.35,"Josh learned to ride a bike yesterday"
"3790","josh","confess",29,"high_prior","Josh is a 5-year old boy","block1",0.92,0.56,"Josh learned to ride a bike yesterday"
"3791","josh","confess",38,"high_prior","Josh is a 5-year old boy","block1",0.04,0.01,"Josh learned to ride a bike yesterday"
"3792","josh","confess",44,"low_prior","Josh is a 75-year old man","block2",0.09,0.74,"Josh learned to ride a bike yesterday"
"3793","josh","confess",58,"high_prior","Josh is a 5-year old boy","block1",0.58,1,"Josh learned to ride a bike yesterday"
"3794","josh","confess",110,"high_prior","Josh is a 5-year old boy","block1",0.99,0.03,"Josh learned to ride a bike yesterday"
"3795","josh","confess",118,"high_prior","Josh is a 5-year old boy","block2",0.67,0.9,"Josh learned to ride a bike yesterday"
"3796","josh","confess",133,"high_prior","Josh is a 5-year old boy","block1",0.69,0.73,"Josh learned to ride a bike yesterday"
"3797","josh","confess",140,"high_prior","Josh is a 5-year old boy","block2",0.61,0.29,"Josh learned to ride a bike yesterday"
"3798","josh","confess",155,"low_prior","Josh is a 75-year old man","block1",0.08,0.19,"Josh learned to ride a bike yesterday"
"3799","josh","confess",180,"low_prior","Josh is a 75-year old man","block1",0.42,0.21,"Josh learned to ride a bike yesterday"
"3800","josh","confess",207,"low_prior","Josh is a 75-year old man","block2",0.04,0.52,"Josh learned to ride a bike yesterday"
"3801","josh","confess",231,"high_prior","Josh is a 5-year old boy","block2",0,1,"Josh learned to ride a bike yesterday"
"3802","josh","confess",234,"high_prior","Josh is a 5-year old boy","block2",0.44,0.74,"Josh learned to ride a bike yesterday"
"3803","josh","confess",239,"high_prior","Josh is a 5-year old boy","block2",0.5,0.21,"Josh learned to ride a bike yesterday"
